timestamp;buyer;seller;symbol;currency;price;quantity
401400;;;GIFT_BASKET;SEASHELLS;69292;2
401500;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;2
401500;;SUBMISSION;STARFRUIT;SEASHELLS;4890;2
401500;;;STRAWBERRIES;SEASHELLS;4002;7
401800;;SUBMISSION;STARFRUIT;SEASHELLS;4889;1
401800;;;ROSES;SEASHELLS;13561;2
401900;;;ROSES;SEASHELLS;13558;3
402000;;SUBMISSION;STARFRUIT;SEASHELLS;4888;1
402000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
402000;;SUBMISSION;AMETHYSTS;SEASHELLS;10001;1
402200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
402300;;;AMETHYSTS;SEASHELLS;9998;1
402300;;;COCONUT;SEASHELLS;9885;10
402300;;;ROSES;SEASHELLS;13560;3
402400;;;COCONUT;SEASHELLS;9886;5
402400;;;ROSES;SEASHELLS;13559;3
402400;SUBMISSION;;STARFRUIT;SEASHELLS;4883;9
402700;;SUBMISSION;STARFRUIT;SEASHELLS;4888;12
402800;;;ROSES;SEASHELLS;13560;1
402800;;SUBMISSION;ORCHIDS;SEASHELLS;1152;3
402800;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;7
403000;;SUBMISSION;ORCHIDS;SEASHELLS;1150;7
403100;;;COCONUT_COUPON;SEASHELLS;566;10
403200;;;STARFRUIT;SEASHELLS;4883;1
403200;;;COCONUT_COUPON;SEASHELLS;565;16
403300;;;AMETHYSTS;SEASHELLS;9998;1
403400;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;3
403500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;7
403600;;SUBMISSION;STARFRUIT;SEASHELLS;4889;7
403700;;;CHOCOLATE;SEASHELLS;7864;5
403800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
404000;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
404000;;SUBMISSION;STARFRUIT;SEASHELLS;4889;1
404100;;;COCONUT_COUPON;SEASHELLS;567;11
404100;;SUBMISSION;STARFRUIT;SEASHELLS;4889;1
404300;;;STARFRUIT;SEASHELLS;4883;1
404500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
404500;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
404500;SUBMISSION;;STARFRUIT;SEASHELLS;4884;2
404600;;;ROSES;SEASHELLS;13566;4
404800;;;COCONUT;SEASHELLS;9888;7
404900;SUBMISSION;;STARFRUIT;SEASHELLS;4884;5
405100;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;2
405100;;SUBMISSION;STARFRUIT;SEASHELLS;4888;2
405100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
405200;;;STARFRUIT;SEASHELLS;4883;1
405500;;SUBMISSION;STARFRUIT;SEASHELLS;4889;6
405500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
405500;;;STARFRUIT;SEASHELLS;4889;8
405600;SUBMISSION;;STARFRUIT;SEASHELLS;4885;9
405800;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;1
405800;;;STARFRUIT;SEASHELLS;4885;1
405800;SUBMISSION;;STARFRUIT;SEASHELLS;4886;1
406000;;;STRAWBERRIES;SEASHELLS;4005;10
406000;SUBMISSION;;STARFRUIT;SEASHELLS;4886;4
406000;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;6
406300;;;STRAWBERRIES;SEASHELLS;4003;8
406400;;;STRAWBERRIES;SEASHELLS;4003;10
406400;;SUBMISSION;STARFRUIT;SEASHELLS;4891;1
406500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
406500;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;4
406500;;;ROSES;SEASHELLS;13550;3
406700;;;GIFT_BASKET;SEASHELLS;69256;6
406700;;;GIFT_BASKET;SEASHELLS;69256;2
406900;;;AMETHYSTS;SEASHELLS;10002;3
406900;;SUBMISSION;STARFRUIT;SEASHELLS;4890;1
407000;;;STRAWBERRIES;SEASHELLS;4005;7
407000;;SUBMISSION;STARFRUIT;SEASHELLS;4890;8
407100;;SUBMISSION;STARFRUIT;SEASHELLS;4890;1
407300;;;STRAWBERRIES;SEASHELLS;4005;6
407300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;5
407400;;;ROSES;SEASHELLS;13546;2
407500;;SUBMISSION;STARFRUIT;SEASHELLS;4891;1
407500;;;CHOCOLATE;SEASHELLS;7861;5
407700;;;COCONUT_COUPON;SEASHELLS;563;19
407700;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;5
407700;;;AMETHYSTS;SEASHELLS;9998;1
407800;;;STRAWBERRIES;SEASHELLS;4003;9
407900;;;CHOCOLATE;SEASHELLS;7864;6
408000;;SUBMISSION;STARFRUIT;SEASHELLS;4889;2
408000;;;STARFRUIT;SEASHELLS;4889;11
408000;;;ROSES;SEASHELLS;13552;2
408000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
408100;;SUBMISSION;ORCHIDS;SEASHELLS;1155;6
408200;;;ROSES;SEASHELLS;13555;2
408200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
408300;;;STRAWBERRIES;SEASHELLS;4005;6
408800;;;STARFRUIT;SEASHELLS;4885;1
409000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
409400;;;STARFRUIT;SEASHELLS;4885;1
409500;;;ROSES;SEASHELLS;13549;5
409500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
409600;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
409600;SUBMISSION;;STARFRUIT;SEASHELLS;4885;2
409700;;;COCONUT_COUPON;SEASHELLS;567;13
409900;;;COCONUT_COUPON;SEASHELLS;568;12
410000;;;AMETHYSTS;SEASHELLS;9998;1
410000;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;3
410100;;;STARFRUIT;SEASHELLS;4886;5
410200;SUBMISSION;;STARFRUIT;SEASHELLS;4886;4
410300;;;COCONUT;SEASHELLS;9875;9
410300;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;2
410300;;;STARFRUIT;SEASHELLS;4884;1
410300;;SUBMISSION;STARFRUIT;SEASHELLS;4890;2
410400;;;COCONUT;SEASHELLS;9874;1
410500;SUBMISSION;;STARFRUIT;SEASHELLS;4885;1
410700;;;GIFT_BASKET;SEASHELLS;69268;6
410800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
410800;;;STRAWBERRIES;SEASHELLS;4003;5
410800;;;GIFT_BASKET;SEASHELLS;69277;8
410900;;;STARFRUIT;SEASHELLS;4888;4
410900;;;COCONUT;SEASHELLS;9871;5
410900;;;ROSES;SEASHELLS;13546;3
410900;SUBMISSION;;COCONUT;SEASHELLS;9872;1
411100;;;COCONUT_COUPON;SEASHELLS;567;15
411200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
411300;;;ROSES;SEASHELLS;13545;4
411400;;SUBMISSION;STARFRUIT;SEASHELLS;4887;2
411400;;;STARFRUIT;SEASHELLS;4887;1
411700;;;CHOCOLATE;SEASHELLS;7871;7
411900;;;STRAWBERRIES;SEASHELLS;4003;6
412100;;;COCONUT;SEASHELLS;9870;2
412100;;;STRAWBERRIES;SEASHELLS;4002;7
412100;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;9
412200;;;GIFT_BASKET;SEASHELLS;69272;2
412200;;SUBMISSION;COCONUT;SEASHELLS;9872;1
412300;SUBMISSION;;COCONUT;SEASHELLS;9872;1
412400;;;COCONUT_COUPON;SEASHELLS;564;4
412500;;;STARFRUIT;SEASHELLS;4883;1
412600;;;GIFT_BASKET;SEASHELLS;69274;5
412600;;;GIFT_BASKET;SEASHELLS;69275;1
412700;;;COCONUT;SEASHELLS;9870;5
412900;;;STRAWBERRIES;SEASHELLS;4004;9
412900;;;COCONUT;SEASHELLS;9869;8
413000;;;COCONUT_COUPON;SEASHELLS;565;11
413100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
413100;;;CHOCOLATE;SEASHELLS;7867;6
413500;;;STRAWBERRIES;SEASHELLS;4002;4
413600;;;CHOCOLATE;SEASHELLS;7869;5
413700;;;STRAWBERRIES;SEASHELLS;4003;9
413700;;SUBMISSION;STARFRUIT;SEASHELLS;4891;1
413800;;;COCONUT;SEASHELLS;9870;7
413900;;;STARFRUIT;SEASHELLS;4887;1
414000;;SUBMISSION;STARFRUIT;SEASHELLS;4891;2
414100;;;COCONUT;SEASHELLS;9870;5
414200;;;STRAWBERRIES;SEASHELLS;4005;9
414200;;;GIFT_BASKET;SEASHELLS;69303;1
414300;;;COCONUT;SEASHELLS;9871;10
414400;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
414400;SUBMISSION;;STARFRUIT;SEASHELLS;4888;2
414500;;SUBMISSION;STARFRUIT;SEASHELLS;4891;1
414700;;;CHOCOLATE;SEASHELLS;7872;6
414700;;;STRAWBERRIES;SEASHELLS;4002;9
414700;;;COCONUT_COUPON;SEASHELLS;564;7
414800;;SUBMISSION;STARFRUIT;SEASHELLS;4893;1
414800;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;8
414800;;;STRAWBERRIES;SEASHELLS;4002;12
415000;;;COCONUT;SEASHELLS;9870;7
415000;;;STARFRUIT;SEASHELLS;4888;1
415100;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;2
415100;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;6
415100;SUBMISSION;;STARFRUIT;SEASHELLS;4892;40
415500;;;CHOCOLATE;SEASHELLS;7877;7
415500;;;STRAWBERRIES;SEASHELLS;4002;7
415700;;;GIFT_BASKET;SEASHELLS;69348;2
415700;;;GIFT_BASKET;SEASHELLS;69347;2
415700;;;STRAWBERRIES;SEASHELLS;4002;7
415700;;;STRAWBERRIES;SEASHELLS;4001;9
415700;;SUBMISSION;ORCHIDS;SEASHELLS;1152;9
415900;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;8
415900;;SUBMISSION;COCONUT;SEASHELLS;9871;1
416000;;;COCONUT;SEASHELLS;9873;6
416000;;;STRAWBERRIES;SEASHELLS;4000;6
416100;;;STARFRUIT;SEASHELLS;4887;1
416100;;;STARFRUIT;SEASHELLS;4887;15
416100;;;STRAWBERRIES;SEASHELLS;4002;7
416100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
416100;;;CHOCOLATE;SEASHELLS;7880;7
416200;;;COCONUT_COUPON;SEASHELLS;566;5
416300;;;STARFRUIT;SEASHELLS;4887;1
416300;;;ROSES;SEASHELLS;13578;5
416500;SUBMISSION;;COCONUT;SEASHELLS;9872;1
416600;;;AMETHYSTS;SEASHELLS;9998;3
416700;;;ROSES;SEASHELLS;13581;2
416900;;;ROSES;SEASHELLS;13579;5
417000;;;CHOCOLATE;SEASHELLS;7884;7
417000;;;COCONUT;SEASHELLS;9869;5
417100;;;STARFRUIT;SEASHELLS;4888;1
417200;;;CHOCOLATE;SEASHELLS;7879;7
417200;;SUBMISSION;STARFRUIT;SEASHELLS;4893;1
417300;;;ROSES;SEASHELLS;13581;5
417300;;SUBMISSION;STARFRUIT;SEASHELLS;4893;14
417300;;SUBMISSION;STARFRUIT;SEASHELLS;4891;4
417700;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;11
417700;;;ROSES;SEASHELLS;13584;5
417800;;;COCONUT_COUPON;SEASHELLS;562;11
417900;;;GIFT_BASKET;SEASHELLS;69352;1
417900;;;GIFT_BASKET;SEASHELLS;69351;3
417900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
417900;SUBMISSION;;STARFRUIT;SEASHELLS;4888;2
417900;;SUBMISSION;STARFRUIT;SEASHELLS;4891;1
417900;;;AMETHYSTS;SEASHELLS;9996;1
418000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
418000;;;GIFT_BASKET;SEASHELLS;69362;10
418100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
418200;SUBMISSION;;STARFRUIT;SEASHELLS;4888;2
418600;;;ROSES;SEASHELLS;13588;7
418600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
418700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
418700;;;COCONUT_COUPON;SEASHELLS;559;20
418800;;;COCONUT_COUPON;SEASHELLS;559;11
418800;;SUBMISSION;ORCHIDS;SEASHELLS;1155;5
418800;;;ROSES;SEASHELLS;13580;5
418800;;;STARFRUIT;SEASHELLS;4885;1
418800;;SUBMISSION;COCONUT;SEASHELLS;9871;1
418900;;;CHOCOLATE;SEASHELLS;7880;6
418900;;;STARFRUIT;SEASHELLS;4884;1
418900;;;ROSES;SEASHELLS;13583;3
418900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
419000;SUBMISSION;;COCONUT;SEASHELLS;9872;1
419000;;;AMETHYSTS;SEASHELLS;10002;1
419000;;;STRAWBERRIES;SEASHELLS;4001;8
419100;;;ROSES;SEASHELLS;13583;5
419100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
419300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
419400;;SUBMISSION;COCONUT;SEASHELLS;9872;1
419500;SUBMISSION;;COCONUT;SEASHELLS;9872;1
419500;;;STARFRUIT;SEASHELLS;4887;1
419600;SUBMISSION;;STARFRUIT;SEASHELLS;4888;4
419700;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;5
419800;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;3
419800;SUBMISSION;;STARFRUIT;SEASHELLS;4890;12
420000;;SUBMISSION;ORCHIDS;SEASHELLS;1154;9
420100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
420300;;;CHOCOLATE;SEASHELLS;7882;6
420500;;;AMETHYSTS;SEASHELLS;9998;1
420600;;;GIFT_BASKET;SEASHELLS;69335;1
420600;SUBMISSION;;COCONUT;SEASHELLS;9866;1
420600;;;GIFT_BASKET;SEASHELLS;69334;6
420700;;;ROSES;SEASHELLS;13579;4
420800;;;STARFRUIT;SEASHELLS;4891;5
420900;;;ROSES;SEASHELLS;13583;1
420900;;;STRAWBERRIES;SEASHELLS;4001;9
421000;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;12
421100;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;1
421100;;;STARFRUIT;SEASHELLS;4888;1
421100;;;GIFT_BASKET;SEASHELLS;69321;2
421200;;;STARFRUIT;SEASHELLS;4893;1
421200;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;3
421200;;SUBMISSION;STARFRUIT;SEASHELLS;4891;3
421300;;;STRAWBERRIES;SEASHELLS;4001;6
421400;;;CHOCOLATE;SEASHELLS;7879;8
421400;;;COCONUT_COUPON;SEASHELLS;557;10
421500;SUBMISSION;;STARFRUIT;SEASHELLS;4890;3
421500;;;STRAWBERRIES;SEASHELLS;4001;4
421500;;SUBMISSION;COCONUT;SEASHELLS;9866;1
421600;;;GIFT_BASKET;SEASHELLS;69324;1
421600;SUBMISSION;;COCONUT;SEASHELLS;9866;1
421700;;SUBMISSION;STARFRUIT;SEASHELLS;4891;3
421700;;SUBMISSION;COCONUT;SEASHELLS;9865;1
421800;;;AMETHYSTS;SEASHELLS;10002;1
421900;;;COCONUT_COUPON;SEASHELLS;559;5
422000;;;GIFT_BASKET;SEASHELLS;69312;1
422000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
422000;;SUBMISSION;STARFRUIT;SEASHELLS;4893;1
422100;;;AMETHYSTS;SEASHELLS;10002;7
422200;SUBMISSION;;STARFRUIT;SEASHELLS;4888;1
422300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
422500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
422600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
422600;;;STRAWBERRIES;SEASHELLS;4004;9
422700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
422800;;;COCONUT_COUPON;SEASHELLS;561;14
423000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
423100;;;CHOCOLATE;SEASHELLS;7881;5
423200;;;GIFT_BASKET;SEASHELLS;69306;8
423200;;;ROSES;SEASHELLS;13545;4
423300;;;STARFRUIT;SEASHELLS;4888;3
423300;SUBMISSION;;STARFRUIT;SEASHELLS;4888;3
423400;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;2
423400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
423400;;SUBMISSION;STARFRUIT;SEASHELLS;4891;2
423500;;;CHOCOLATE;SEASHELLS;7881;6
423500;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;1
423500;SUBMISSION;;STARFRUIT;SEASHELLS;4886;1
423600;;;STARFRUIT;SEASHELLS;4888;4
423600;SUBMISSION;;STARFRUIT;SEASHELLS;4888;1
423800;;SUBMISSION;AMETHYSTS;SEASHELLS;10001;11
424000;;;COCONUT;SEASHELLS;9869;6
424100;;;CHOCOLATE;SEASHELLS;7885;7
424300;;SUBMISSION;ORCHIDS;SEASHELLS;1162;3
424400;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
424400;;;STARFRUIT;SEASHELLS;4885;1
424400;;;STARFRUIT;SEASHELLS;4884;1
424500;;;STRAWBERRIES;SEASHELLS;4005;5
424600;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
424700;;SUBMISSION;STARFRUIT;SEASHELLS;4889;1
424700;;;STRAWBERRIES;SEASHELLS;4004;9
424800;SUBMISSION;;STARFRUIT;SEASHELLS;4886;1
424800;;;COCONUT;SEASHELLS;9867;6
424800;;;COCONUT_COUPON;SEASHELLS;569;15
424800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
424800;;;STARFRUIT;SEASHELLS;4886;11
424900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
424900;;;AMETHYSTS;SEASHELLS;9998;1
424900;;;AMETHYSTS;SEASHELLS;10002;3
425000;;;ROSES;SEASHELLS;13547;9
425100;;;COCONUT;SEASHELLS;9869;10
425100;;;STRAWBERRIES;SEASHELLS;4005;8
425200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
425300;;;ROSES;SEASHELLS;13542;5
425300;;;STARFRUIT;SEASHELLS;4886;1
425400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;10
425500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
425500;;;STARFRUIT;SEASHELLS;4885;15
425500;;;ROSES;SEASHELLS;13542;3
425800;;;STARFRUIT;SEASHELLS;4885;1
425800;;;ROSES;SEASHELLS;13546;3
426000;;SUBMISSION;STARFRUIT;SEASHELLS;4888;13
426000;;;STARFRUIT;SEASHELLS;4890;1
426100;;;AMETHYSTS;SEASHELLS;9998;1
426100;;;COCONUT_COUPON;SEASHELLS;564;16
426200;;;CHOCOLATE;SEASHELLS;7882;7
426300;;;COCONUT_COUPON;SEASHELLS;562;15
426300;;;STARFRUIT;SEASHELLS;4885;1
426400;;;STARFRUIT;SEASHELLS;4890;1
426400;;;COCONUT_COUPON;SEASHELLS;564;8
426500;SUBMISSION;;STARFRUIT;SEASHELLS;4888;3
426500;;;COCONUT_COUPON;SEASHELLS;563;5
426500;;;COCONUT_COUPON;SEASHELLS;563;19
426500;SUBMISSION;;AMETHYSTS;SEASHELLS;10000;3
426600;;SUBMISSION;STARFRUIT;SEASHELLS;4888;4
426700;SUBMISSION;;COCONUT;SEASHELLS;9866;1
426800;;SUBMISSION;COCONUT;SEASHELLS;9865;1
426800;;SUBMISSION;ORCHIDS;SEASHELLS;1164;4
426900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
427000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;9
427100;;;ROSES;SEASHELLS;13542;2
427200;;;STRAWBERRIES;SEASHELLS;4006;7
427200;;SUBMISSION;STARFRUIT;SEASHELLS;4888;4
427200;;;STARFRUIT;SEASHELLS;4888;1
427300;SUBMISSION;;COCONUT;SEASHELLS;9866;1
427300;;;CHOCOLATE;SEASHELLS;7883;10
427400;;SUBMISSION;COCONUT;SEASHELLS;9865;1
427600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
427600;;;STRAWBERRIES;SEASHELLS;4007;5
427700;;;COCONUT_COUPON;SEASHELLS;565;15
427800;;;ROSES;SEASHELLS;13552;4
427800;SUBMISSION;;STARFRUIT;SEASHELLS;4887;2
428000;;SUBMISSION;ORCHIDS;SEASHELLS;1168;2
428300;;SUBMISSION;STARFRUIT;SEASHELLS;4888;3
428300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
428500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
428500;;;AMETHYSTS;SEASHELLS;10002;1
428500;;;ROSES;SEASHELLS;13552;5
428600;;;ROSES;SEASHELLS;13551;1
428700;;SUBMISSION;STARFRUIT;SEASHELLS;4888;5
428800;;;STARFRUIT;SEASHELLS;4888;1
428900;;;STARFRUIT;SEASHELLS;4883;1
429000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
429100;;;STARFRUIT;SEASHELLS;4883;1
429100;SUBMISSION;;COCONUT;SEASHELLS;9865;1
429200;;SUBMISSION;COCONUT;SEASHELLS;9865;1
429300;;;STARFRUIT;SEASHELLS;4888;1
429300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
429300;SUBMISSION;;COCONUT;SEASHELLS;9865;1
429300;SUBMISSION;;STARFRUIT;SEASHELLS;4884;6
429400;;;CHOCOLATE;SEASHELLS;7879;6
429400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
429400;;SUBMISSION;COCONUT;SEASHELLS;9866;1
429500;;;STARFRUIT;SEASHELLS;4888;1
429500;;;STARFRUIT;SEASHELLS;4888;6
429500;;;AMETHYSTS;SEASHELLS;9998;1
429500;;SUBMISSION;STARFRUIT;SEASHELLS;4887;4
429500;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;4
429700;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
429700;;;STARFRUIT;SEASHELLS;4887;1
429700;SUBMISSION;;STARFRUIT;SEASHELLS;4883;1
429800;;;CHOCOLATE;SEASHELLS;7881;5
429800;;;COCONUT_COUPON;SEASHELLS;566;16
430000;;;STRAWBERRIES;SEASHELLS;4006;12
430100;;;CHOCOLATE;SEASHELLS;7878;8
430200;SUBMISSION;;STARFRUIT;SEASHELLS;4886;3
430300;;;ROSES;SEASHELLS;13544;2
430400;;;STRAWBERRIES;SEASHELLS;4007;12
430600;;;STRAWBERRIES;SEASHELLS;4009;10
430700;SUBMISSION;;STARFRUIT;SEASHELLS;4887;3
430700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;6
430700;;;STARFRUIT;SEASHELLS;4887;2
430800;;;STARFRUIT;SEASHELLS;4886;1
430900;SUBMISSION;;COCONUT;SEASHELLS;9866;1
430900;;;ROSES;SEASHELLS;13543;2
431000;;;ROSES;SEASHELLS;13546;5
431000;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;3
431000;;SUBMISSION;COCONUT;SEASHELLS;9865;1
431000;;SUBMISSION;STARFRUIT;SEASHELLS;4890;10
431200;SUBMISSION;;COCONUT;SEASHELLS;9865;1
431300;;;CHOCOLATE;SEASHELLS;7872;10
431300;;;ROSES;SEASHELLS;13546;4
431400;;;STRAWBERRIES;SEASHELLS;4008;9
431400;;;STRAWBERRIES;SEASHELLS;4008;5
431500;;SUBMISSION;COCONUT;SEASHELLS;9865;1
431600;;;GIFT_BASKET;SEASHELLS;69324;7
431600;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;2
431600;;;GIFT_BASKET;SEASHELLS;69325;1
431600;SUBMISSION;;STARFRUIT;SEASHELLS;4886;2
431700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
431700;SUBMISSION;;STARFRUIT;SEASHELLS;4887;4
431800;;;CHOCOLATE;SEASHELLS;7871;5
431900;;;STRAWBERRIES;SEASHELLS;4008;9
432100;SUBMISSION;;STARFRUIT;SEASHELLS;4889;2
432100;;;COCONUT;SEASHELLS;9867;6
432200;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
432200;;SUBMISSION;STARFRUIT;SEASHELLS;4891;1
432200;;;AMETHYSTS;SEASHELLS;9998;1
432200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
432300;;;GIFT_BASKET;SEASHELLS;69335;1
432300;;;GIFT_BASKET;SEASHELLS;69335;6
432300;;;STRAWBERRIES;SEASHELLS;4007;6
432300;;;STARFRUIT;SEASHELLS;4891;1
432400;;;ROSES;SEASHELLS;13532;2
432500;SUBMISSION;;STARFRUIT;SEASHELLS;4887;1
432500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
432500;;;CHOCOLATE;SEASHELLS;7872;6
432700;;;STARFRUIT;SEASHELLS;4886;1
432700;;;COCONUT_COUPON;SEASHELLS;551;11
432800;;SUBMISSION;COCONUT;SEASHELLS;9872;1
433000;;;ROSES;SEASHELLS;13518;5
433100;;SUBMISSION;STARFRUIT;SEASHELLS;4892;1
433100;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;1
433300;;;AMETHYSTS;SEASHELLS;9998;2
433400;;;ROSES;SEASHELLS;13515;2
433400;;;CHOCOLATE;SEASHELLS;7869;6
433500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
433500;SUBMISSION;;STARFRUIT;SEASHELLS;4887;1
433500;;;COCONUT;SEASHELLS;9874;6
433600;;;COCONUT_COUPON;SEASHELLS;554;15
433600;;;STARFRUIT;SEASHELLS;4886;1
433700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
433700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
433800;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;6
434000;SUBMISSION;;STARFRUIT;SEASHELLS;4886;4
434100;;;ROSES;SEASHELLS;13498;5
434100;;SUBMISSION;STARFRUIT;SEASHELLS;4890;1
434200;SUBMISSION;;STARFRUIT;SEASHELLS;4887;9
434200;SUBMISSION;;STARFRUIT;SEASHELLS;4887;5
434300;;;STARFRUIT;SEASHELLS;4886;1
434500;;SUBMISSION;STARFRUIT;SEASHELLS;4891;1
434600;;;ROSES;SEASHELLS;13492;1
434800;;;STARFRUIT;SEASHELLS;4885;1
434900;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;10
434900;SUBMISSION;;STARFRUIT;SEASHELLS;4888;1
435000;;SUBMISSION;STARFRUIT;SEASHELLS;4889;2
435000;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;2
435200;SUBMISSION;;STARFRUIT;SEASHELLS;4887;2
435300;;;CHOCOLATE;SEASHELLS;7874;8
435300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
435300;;SUBMISSION;ORCHIDS;SEASHELLS;1165;6
435400;;;STARFRUIT;SEASHELLS;4890;1
435400;;;COCONUT_COUPON;SEASHELLS;555;14
435400;;;COCONUT_COUPON;SEASHELLS;554;13
435400;;;STARFRUIT;SEASHELLS;4890;2
435500;;;GIFT_BASKET;SEASHELLS;69316;2
435600;;SUBMISSION;ORCHIDS;SEASHELLS;1166;100
435600;;;AMETHYSTS;SEASHELLS;10002;1
435600;;;COCONUT_COUPON;SEASHELLS;553;4
435700;;;ROSES;SEASHELLS;13490;1
435700;;;COCONUT_COUPON;SEASHELLS;552;14
435700;;;STARFRUIT;SEASHELLS;4886;1
435800;;SUBMISSION;STARFRUIT;SEASHELLS;4891;1
435800;;SUBMISSION;ORCHIDS;SEASHELLS;1165;100
435800;;SUBMISSION;STARFRUIT;SEASHELLS;4890;10
435800;;;AMETHYSTS;SEASHELLS;9998;1
436100;;SUBMISSION;ORCHIDS;SEASHELLS;1166;100
436100;;;STRAWBERRIES;SEASHELLS;4007;7
